116.405125,39.923047,东城 - 沙滩南巷小区,1
116.45555,39.918186,大兴 - 兴盛国际公寓,2
116.3715,40.006647,朝阳 - 中天国际公寓,11
116.606466,39.927837,朝阳 - 富力阳光美居,51
116.444695,39.934713,朝阳 - 永利国际中心,34
116.496625,39.939472,朝阳 - 泛海国际樱海园,113
116.327117,39.892748,西城 - 丽水莲花,218
116.389230,39.877400,西城 - 太平街小区,22
116.327634,39.893050,西城 - 丽水莲花二期,9
